Kaupunki;Puolue;Sukunimi;Etunimi;Vasemmisto;Liberaali;Vihreys
Espoo;PS;Härkönen;Risto;3,75;4,25;5
Espoo;PS;Lehto;Saana;2,25;3,25;5
Espoo;PS;Sonninen;Tiina;2,5;4;5
Espoo;PS;Tikka;Mauri;1,75;5;5
Espoo;PS;Väisänen;Leevi;2;3,75;5
Espoo;VIHR;Brunni;Antti;3,5;2,5;5
Espoo;VIHR;Grundfeldt;Nanna;1;2,25;5
Espoo;VIHR;Hagerlund;Tony;1,5;1,75;5
Espoo;VIHR;Hento;Marko;1,75;2;5
Espoo;VIHR;Hertell;Sirpa;2;2,5;5
Espoo;VIHR;Hyrkkö;Saara;1,5;1,75;5
Espoo;VIHR;Jensen;Patrick;2,25;2;5
Espoo;VIHR;Kansanen;Helena;1,75;1,75;5
Espoo;VIHR;Karreinen;Lari;1,75;1,5;5
Espoo;VIHR;Karimäki;Johanna;2;2,25;5
Espoo;VIHR;Kasvi;Jyrki;1,5;1,5;5
Espoo;VIHR;Koskenniemi;Janne;2,25;1,5;5
Espoo;VIHR;Koura;Vera;1,75;2,25;5
Espoo;VIHR;Kyrölä;Kimmo;1,25;2;5
Espoo;VIHR;Kytö;Juhani;1,75;2,75;5
Espoo;VIHR;Lahti;Timo;2;2,25;5
Espoo;VIHR;Malme;Juhana;2,25;1,75;5
Espoo;VIHR;Mehinovic;Atif;3,75;2,75;5
Espoo;VIHR;Mikkola;Merva;1,25;1,75;5
Espoo;VIHR;Nevalainen;Mari;2,25;2,5;5
Espoo;VIHR;Nieminen;Pinja;1,5;2;5
Espoo;VIHR;Niinivaara;Saku;1,25;2;5
Espoo;VIHR;Norra;Peter;1;3,25;5
Espoo;VIHR;Paatero;Hanna;2,25;2,25;5
Espoo;VIHR;Pietilä;Sampsa;1;2,25;5
Espoo;VIHR;Rahkonen;Susanna;1;2;5
Espoo;VIHR;Ruohonen;Merja;2,5;2,5;5
Espoo;VIHR;Röholm;Johanna;2,25;2;5
Espoo;VIHR;Vauhkonen;Sami;2,25;2;5
Espoo;VIHR;Visakova;Marika;1,5;1,5;5
Espoo;VIHR;Yusuf;Said;2;2,25;5
Espoo;VIHR;Inkala;Arto;2,25;2,5;5
Espoo;VIHR;Inomaa;Eeva-Helena;1,5;2,75;5
Espoo;VIHR;Koivisto;Janna;1,75;2;5
Espoo;VIHR;Lahikainen;Riitta;1,75;3,5;5
Espoo;VIHR;Lithovius;Liisa;1,75;2;5
Espoo;VIHR;Nevanlinna;Risto;2;2,75;5
Espoo;VIHR;Partanen;Henna;1,75;2,5;5
Espoo;VIHR;Pistemaa;Kari;2;2;5
Espoo;VIHR;Poikolainen;Klara;2,25;2;5
Espoo;VIHR;Räsänen;Heikki;2,5;2,25;5
Espoo;VIHR;Saariaho;Aki;1,25;1,75;5
Espoo;VIHR;Saloniemi;Tuomas;1,5;2,25;5
Espoo;VIHR;Sirén;Minna;1,5;2,25;5
Espoo;VIHR;Viitanen;Erno;2,75;3;5
Espoo;VIHR;Vilén;Seija;1;1,75;5
Espoo;VIHR;Väisänen;Ari;1,75;3;5
Espoo;VIHR;Ylitalo;Ville;2;4;5
Espoo;KD;Aro;Irmeli;3,25;3;5
Espoo;KD;Davidsson;Harri;3,75;4,75;5
Espoo;KD;Helander;Mimosa;1;3,5;5
Espoo;KD;Karvo;Aki;1,75;3,75;5
Espoo;KD;Laato;Ester;3,5;4;5
Espoo;KD;Laukkanen;Antero;2,25;3,75;5
Espoo;VAS;Fred;Maarit;1;2;5
Espoo;VAS;Haataja;Helena;1;1,5;5
Espoo;VAS;Hangaslahti;Helena;1,25;2;5
Espoo;VAS;Kakkola;Silla;1;1,5;5
Espoo;VAS;Kankainen;Eeva;1;1,5;5
Espoo;VAS;Karhula;Jukka;2,25;3;5
Espoo;VAS;Kinnunen;Elina;1,5;1,25;5
Espoo;VAS;Kolehmainen;Visa;2,75;3;5
Espoo;VAS;Komulainen;Antti;1,25;2,25;5
Espoo;VAS;Kotonen;Sebastian;1;2,25;5
Espoo;VAS;Krekola;Antero;1,25;2;5
Espoo;VAS;Mohamud;Abdi-Rashid;2,5;3,75;5
Espoo;VAS;Saarinen;Antti;1,25;2,5;5
Espoo;VAS;Tommila;Niina;2,75;3,75;5
Espoo;VAS;Uusivuori;Ville;1;1,5;5
Espoo;M11;Mäki;Tommi;1;2;5
Espoo;STP;Lievemaa;Tommi;1;2,25;5
Espoo;SDP;Koivumäki;Katja;1;2;5
Espoo;SDP;Lahti;Jukka;2;2,75;5
Espoo;SDP;Leivonen;Heikki;2;3;5
Espoo;SDP;Nelson;Edna;1;2,25;5
Espoo;SDP;Pentikäinen;Aulikki;1,5;3;5
Espoo;SDP;Pitko;Tiina;1,25;1,25;5
Espoo;SDP;Päiviö;Jussi;1,25;2;5
Espoo;SDP;Simpanen;Veikko;1,5;3,25;5
Espoo;SDP;Turkka;Sari;2;2,5;5
Espoo;KOK;Erävuoma;Asso;3,75;4,25;5
Espoo;KOK;Hoppania;Leena;4,25;2,75;5
Espoo;KOK;Lempiäinen;Pekka;2,5;2,75;5
Espoo;KOK;Poméll;Vesa;2,75;3;5
Espoo;KOK;Suomu;Mika;4,25;3;5
Espoo;KOK;Thure-Toivanen;Tiina;4,25;2,75;5
Espoo;KOK;Turunen;Arto;4,25;3,25;5
Espoo;RKP;Aikio;Niilo;1,25;3,5;5
Espoo;RKP;Baya;Akim;4,25;4,25;5
Espoo;RKP;Båsk;Gustav;3,25;2,75;5
Espoo;RKP;Haeggström;Eeva;2;2;5
Espoo;RKP;af Hällström;Anna;2;2;5
Espoo;RKP;Johansson;Ulf;2,25;3;5
Espoo;RKP;Lönnqvist;Bo;3;3;5
Espoo;RKP;Sayilir;Ibrahim;2;3,5;5
Espoo;RKP;Storå;marianne;3;2,25;5
Espoo;RKP;Thibault;Christian;2,5;1,5;5
Espoo;VIHR;Le Clech;Rodolphe;1,25;2,25;5
Espoo;KD;Romppanen;Hannele;3;3,75;5
Espoo;KOK;Markkula;Markku;3,75;3,5;5
Espoo;VIHR;Hofström;Tiina;2;2,75;5
Espoo;ITSP;Hiltunen;Eetu;1;4;5
Espoo;ITSP;Happo;Jarmo-Matti;1;3;5
Espoo;KESK;Halttunen;Tiina;2,25;3;5
Espoo;KESK;Halttunen;Veikko;2,25;3,75;5
Espoo;KESK;Kuosmanen;Jorma;3,5;3;5
Espoo;KESK;Nurminen;Jari;4;3,5;5
Espoo;KESK;Paajanen;Ljudmila;2;4,75;5
Espoo;KESK;Pasanen;Manu;3,5;4,25;5
Espoo;KESK;Puirava;Alli;2;2,75;5
Espoo;KESK;Repo;Simo;2;1,75;5
Espoo;KESK;Salo;Seppo;2,5;4,75;5
Espoo;PIR;Nokelainen;Lassi;1,5;2,5;5
Espoo;PIR;Tolonen;Miki;2;2,5;5
Espoo;SKP;Kurttila;Heikki;1;2,75;5
Espoo;SKP;Lepistö;Laila Helena;1,25;2,5;5
Espoo;SDP;Eväsoja;Minna;2;3,25;5
Espoo;SDP;Haapsaari;Helena;1,75;2,75;5
Espoo;PS;Häggman;Bjarne;1,5;2,75;5
Espoo;PS;Peltomäki;Satu;1,75;4;5
Espoo;PS;Saarelma;Mia;2,5;3,75;5
Hanko;VAS;Peni;Raili;1,5;3;1,5
Hanko;KESK;Friman;Robin;2;3,25;1,5
Hanko;SDP;Nylund;Kirsi;1,25;2,75;2
Hanko;SDP;Pääkkö;Aila;1,5;1,75;2
Hanko;KD;Nuutinen;Kimmo;2,25;4,25;2,5
Hanko;KOK;Valtimo;Jarmo;1,75;4,25;2,5
Hanko;SDP;Kahelin;Merja;2,5;3,5;2,5
Hanko;SDP;Lindström;Ulf Putte;1,5;3,75;2,5
Hanko;SDP;Nousiainen;Jorma;1,5;3;2,5
Hanko;SDP;Pulkkinen;Jaana;2;2,25;2,5
Hanko;KD;Mustonen;Olli;2;3,25;3
Hanko;VAS;Mäkelä;Katja;1;3;3
Hanko;KOK;Karvinen;Jari;3,25;2,75;3
Hanko;SDP;Pulkkinen;Harri;1,75;3;3
Hanko;KOK;Karlsson;Kirsti;3,5;3;3,5
Hanko;PS;Kujanpää;Mika;1,25;5;3,5
Hanko;KOK;Johansson;Kare;3,75;2,5;4
Hanko;KOK;Roos;Anja;4;3,5;4
Hanko;KOK;Tamminen-Tallgren;Riitta;2;3,75;4
Hanko;KESK;Koli;Eero;1,5;4,25;4
Hanko;SDP;Förström;Bernt;1;3,25;4
Hanko;SDP;Immonen;Seppo;1,25;2,5;4
Hanko;RKP;Niemi;Kalle;3,75;4;4
Hanko;RKP;Sundberg;Stig;3,5;3,5;4
Hanko;VAS;Gran;Birgitta;1;2;4,5
Hanko;SDP;Baarman;Peter;1,75;3,5;4,5
Hanko;PS;Väisänen;Henrik;2,75;4;4,5
Hanko;VAS;Niemi;Marko;1;1,5;5
Hanko;VAS;Moilasheimo-Jansson;Päivi;1;2;5
Hanko;SKP;Siivonen;Stacy;1;1,25;5
Hanko;SDP;Boström-Förström;Kristiina;1;3,25;5
Hanko;RKP;Kilpi;Mikael;1,75;2,25;5
Hanko;RKP;Sahlstedt;Yrjö;2,5;2,5;5
Hanko;RKP;Tuominen;Laila S.;2,25;2,25;5
Helsinki;KD;Heikkinen;Jaana;1,25;3;1
Helsinki;KESK;Virtanen;Esko;4;4,75;1
Helsinki;PS;Laaksonen;Heikki;2;5;1
Helsinki;PS;Packalén;Tom;4;4,75;1
Helsinki;PS;Veijalainen;Kimmo;4,5;5;1
Helsinki;RKP;Puurtinen;Esa;2;3,25;1
Helsinki;KOK;Apter;Ted;4,25;3,5;1,5
Helsinki;KOK;Kangasniemi;Pirjo-Liisa;3,5;5;1,5
Helsinki;KOK;Luoto;Jani;4,25;3,75;1,5
Helsinki;KD;Kinnunen;Pia;1,75;3,75;1,5
Helsinki;KESK;Lehtimäki;Seppo;2,75;3,75;1,5
Helsinki;PS;Kanerva;Seppo;3,5;3,5;1,5
Helsinki;PS;Lahtiluoma;Mikko;2,5;5;1,5
Helsinki;PS;Lindberg;Kalevi;2;5;1,5
Helsinki;PS;Niskanen;Aleksi;1,75;4;1,5
Helsinki;PS;Suominen;Teemu;3;4,25;1,5
Helsinki;PS;Utter;Muro;2,25;4,75;1,5
Helsinki;PS;Xia;Belle Selene;3,75;5;1,5
Helsinki;KOK;Bogomoloff;Harry;4;4,25;2
Helsinki;KOK;Isoaho;Olli;4;3,5;2
Helsinki;KOK;Järvinen;Ari;4;3,75;2
Helsinki;KOK;Kolehmainen;Heikki;4,25;3,75;2
Helsinki;KOK;Koskinen;Kauko;3,5;4,25;2
Helsinki;KOK;Lipponen;Marko;3;2,75;2
Helsinki;KOK;Malingrey;Catherine;3,75;3,25;2
Helsinki;KOK;Mäntylahti;Ossi;5;3,5;2
Helsinki;KOK;Rauhamäki;Tatu;4;3,5;2
Helsinki;KOK;Riihelä;Esko;3;3,75;2
Helsinki;KOK;Rydman;Wille;5;4,5;2
Helsinki;VAS;Pulkkinen;Joonas;1,5;1,5;2
Helsinki;KD;Kalmi;Markus;3,25;4;2
Helsinki;KD;Salminen;Marjatta;4;4;2
Helsinki;SDP;Helenius;Arto;2,75;3,5;2
Helsinki;SDP;Ijäs;Petri;1,75;3,5;2
Helsinki;SDP;Koskela;Antti;1;2,25;2
Helsinki;SDP;Siika-aho;Hannele;1;2,25;2
Helsinki;SDP;Vuorento;Reijo;1,25;3,75;2
Helsinki;KESK;Havula;Paavo;2;1,75;2
Helsinki;KESK;Salmi;Pirjo;3;3;2
Helsinki;PS;Elo;Timo;2,25;4,5;2
Helsinki;PS;Huuskonen;Niko;2,75;3,5;2
Helsinki;PS;Jantunen;Markku;2,5;4;2
Helsinki;PS;Karvola;Seppo;3;4;2
Helsinki;PS;Karvonen;Risto;2,75;4,25;2
Helsinki;PS;Kivijärvi;Ilkka;3,25;5;2
Helsinki;PS;Landén;Maria;3;5;2
Helsinki;PS;Lehtimäki;Harri;2,75;4,25;2
Helsinki;PS;Ljungqvist;Kristina;2,75;4,5;2
Helsinki;PS;Monaco;Pia;2,75;4,75;2
Helsinki;PS;Peuralahti;Ritva;1,25;3,75;2
Helsinki;PS;Voutila;Samuli;3,75;4,5;2
Helsinki;RKP;Jungner-Nordgren;Anna;4,25;2;2
Helsinki;RKP;Juth;Kristina;2,5;2;2
Helsinki;RKP;Löcke;Gerd-Peter;2,75;2;2
Helsinki;SDP;Haaranen;Aulis;1,25;2,5;2
Helsinki;SDP;Karrikka;Taina;1,75;3,5;2
Helsinki;M11;Nordlin;Jorma;1,5;5;2
Helsinki;PIR;Kujanpää;Miikka;1,75;3;2
Helsinki;VAS;Riima;Raimo;1,5;2,25;2
Helsinki;KOK;Kivelä;Annemari;4,25;2,75;2,5
Helsinki;KOK;Muurinen;Seija;3;3,75;2,5
Helsinki;KOK;Nieminen;Olavi;3,75;3,25;2,5
Helsinki;KOK;Pasterstein;Dennis;4,25;3;2,5
Helsinki;KOK;Roininen;Petri;3,75;3,5;2,5
Helsinki;KOK;Sammallahti;Tiia;4,75;2;2,5
Helsinki;KOK;Urho;Ulla-Marja;4;3,5;2,5
Helsinki;KOK;Vierunen;Maarit;4,25;3,25;2,5
Helsinki;KOK;Vuori;Timo;3,5;4,5;2,5
Helsinki;KD;Suvivirta;Ilmo;3;2,75;2,5
Helsinki;KD;Lange;Antti;3,25;4,25;2,5
Helsinki;KD;Auvinen;Tuomas;3;3,75;2,5
Helsinki;KD;Halme;Ulla;2,5;3;2,5
Helsinki;SDP;Caydam-Lehtonen;Arzu;1,75;3,25;2,5
Helsinki;SDP;Laiho;Harri;2,25;3,75;2,5
Helsinki;SDP;Parkkonen;Jouni;1,25;1,75;2,5
Helsinki;KESK;Havu;Elina;2,25;2,25;2,5
Helsinki;KESK;Huhtamäki;Martti;2,75;4,25;2,5
Helsinki;KESK;Järvenpää;Petri;2,25;3,5;2,5
Helsinki;KESK;Lumijärvi;Einari;1,5;2,25;2,5
Helsinki;KESK;Marttinen;Kirsi;1,75;1,75;2,5
Helsinki;KESK;Peltola;Hannu;1,75;3,25;2,5
Helsinki;PS;Ahvonen;Arto;2,25;3,5;2,5
Helsinki;PS;Helin;Kyösti;1,5;4;2,5
Helsinki;PS;Hursti;René;1,25;3,75;2,5
Helsinki;PS;Kankaanpää;Kirsi;1,5;5;2,5
Helsinki;PS;Kopra;Matti;3,25;3,5;2,5
Helsinki;PS;Korhonen;Heikki;3,5;4,5;2,5
Helsinki;PS;Koskinen;Arto;3,5;3,5;2,5
Helsinki;PS;Kouvo;Erja;2,75;4,5;2,5
Helsinki;PS;Marttinen;Esa J.;5;4,75;2,5
Helsinki;PS;Parviainen;Harry;2,75;4,25;2,5
Helsinki;PS;Sademies;Olli;3,75;5;2,5
Helsinki;PS;Salo;Tuula;2;4,25;2,5
Helsinki;PS;Strandén;Juhani;2,5;4,25;2,5
Helsinki;PS;Villo;Pertti;2;5;2,5
Helsinki;RKP;Westerholm;Anders;2;3;2,5
Helsinki;VAS;Kivistö;Jali;1,5;3;2,5
Helsinki;VAS;Koikkalainen;Mikko;1,5;2,75;2,5
Helsinki;SDP;Muona;Marianne;1,25;1;2,5
Helsinki;SDP;Valokainen;Tuomo (Tumppi);2,5;2,5;2,5
Helsinki;PIR;Kinnunen;Tino;3,75;1,75;2,5
Helsinki;PIR;Syreeni;Sampo;4,75;1;2,5
Helsinki;SKP;Rasijärvi;Eero;1;3,75;2,5
Helsinki;KOK;Adamsson;Nina;4,25;2,75;3
Helsinki;KOK;Aydar;Sait;3,5;3,5;3
Helsinki;KOK;Berner;Michael;3,5;2,5;3
Helsinki;KOK;Eklund;Merja;3,25;3;3
Helsinki;KOK;Hautamäki;Arttu;4;4,75;3
Helsinki;KOK;Kallio;Antti-Jussi;3,5;4;3
Helsinki;KOK;Kallislahti;Veli-Matti;4,5;4;3
Helsinki;KOK;Klemetti;Tapio;4;4;3
Helsinki;KOK;Koulumies;Terhi;4;3,25;3
Helsinki;KOK;Kähärä;Ari;4,5;4;3
Helsinki;KOK;Laaksonen;Heimo;3,5;4;3
Helsinki;KOK;Lähteenmäki;Hanna;3,5;2,25;3
Helsinki;KOK;Mattila;Jukka I.;4;4,25;3
Helsinki;KOK;Mattila;Pekka;3,75;2,25;3
Helsinki;KOK;Pakarinen;Pia;4,5;3;3
Helsinki;KOK;Pelkonen;Jaana;4;3;3
Helsinki;KOK;Salla;Aura;4;2,75;3
Helsinki;KOK;Salonranta;Jussi;3,25;2,75;3
Helsinki;KOK;Toveri;Maarit;2,5;3,5;3
Helsinki;KOK;Virto-Väisänen;Nina;2,75;3,5;3
Helsinki;KOK;Ylinampa;Ilona;3,75;2,25;3
Helsinki;VAS;Omar;Bahaaldin;1,5;1,5;3
Helsinki;VAS;Mountassir;Abdallah;1;3,5;3
Helsinki;VAS;Savolainen;Tarja;1,75;3;3
Helsinki;KD;Lyyränen;Krista;3;3,75;3
Helsinki;KD;Kauppinen;Mikko;3;3;3
Helsinki;KD;Stenlund;Olli;3;4;3
Helsinki;KD;Pennanen-Aitta;Paula;3,5;4,5;3
Helsinki;KD;Mattila;Pentti;4,75;3,75;3
Helsinki;KD;Vänskä;Tarja;2,5;3,25;3
Helsinki;SDP;Järvinen;Jukka;1,75;2,5;3
Helsinki;SDP;Lovén;Jape;1,5;2,5;3
Helsinki;SDP;Rosenberg-Ryhänen;Leena;1;1,75;3
Helsinki;SDP;Salonen;Tapani;1,75;3,75;3
Helsinki;SDP;Ylänkö;Arja Katriina;1,5;2,75;3
Helsinki;KESK;Koivuniemi;Päivi;3;3,25;3
Helsinki;KESK;Kumpulainen;Juho;2,25;1,5;3
Helsinki;KESK;Laukkanen;Matti;2,5;4;3
Helsinki;KESK;Loikkanen;Tiina;3;2,25;3
Helsinki;KESK;Mikkilä;Timo;2,5;4;3
Helsinki;KESK;Nurmi;Jyrki;3;2,5;3
Helsinki;KESK;Piiroinen;Sari-Marja;3,75;2,5;3
Helsinki;KESK;Riekkinen;Juha;2,5;2,75;3
Helsinki;KESK;Riihiranta;Niina;2,75;4;3
Helsinki;KESK;de la Rosa Zorita;Tarja;2,5;3;3
Helsinki;KESK;Sallila;Jussi;3,25;3,5;3
Helsinki;KESK;Seppälä;Alpo;2,5;4,25;3
Helsinki;KESK;Vainio;Matti;2;3,75;3
Helsinki;KESK;Vainio-Rossi;Marjukka;3;2,25;3
Helsinki;KESK;Varila;Sinikka;2,75;2,5;3
Helsinki;KESK;Virri;Esko;2;2,5;3
Helsinki;PS;Halla-aho;Jussi;3,75;4,25;3
Helsinki;PS;Helin;Pentti;2,5;5;3
Helsinki;PS;Hotanen;Taisto;3;3,5;3
Helsinki;PS;Hänninen;Sirkka;2,5;3,5;3
Helsinki;PS;Jovanovic;Zorana;2,25;4;3
Helsinki;PS;Kantola;Helena;2,5;3,75;3
Helsinki;PS;Karttunen;Jarmo;1,75;4,75;3
Helsinki;PS;Koivu;Maritta;3,25;3,5;3
Helsinki;PS;Kokkila;Kimmo;4,5;3,5;3
Helsinki;PS;Kosonen;Jouko;1,5;4,75;3
Helsinki;PS;Kuittinen;Sirpa-Liisa;2;4,75;3
Helsinki;PS;Lehti;Heikki;1;4;3
Helsinki;PS;Lindell;Harri;1,5;4,75;3
Helsinki;PS;Lindqvist;Tommy;1,5;4,5;3
Helsinki;PS;Mattsson;Raimo;3,25;4,25;3
Helsinki;PS;Naakka;Mikko;2;3,5;3
Helsinki;PS;Nikoskinen;Timo;3,25;5;3
Helsinki;PS;Nikunlassi;Maija;3,5;4,75;3
Helsinki;PS;Rantala;Vesa;3;5;3
Helsinki;PS;Riikonen;Sampsa;2,75;3,75;3
Helsinki;PS;Ritaluoto;Pasi;1,75;4;3
Helsinki;PS;Salomaa;Markku;3,25;3;3
Helsinki;PS;Tiusanen;Pekka;3,5;3,75;3
Helsinki;PS;Turkkila;Matias;3,75;3,75;3
Helsinki;PS;Valpas;Antti;1,75;4;3
Helsinki;PS;Vuorinen;Harri;1,75;3,25;3
Helsinki;PS;Välikangas;Arto;3,5;4,75;3
Helsinki;RKP;Antell;Christer;3,5;2,75;3
Helsinki;RKP;Ehrnrooth;Cecilia;4;3,5;3
Helsinki;RKP;Gayer;Patrik;3;2,5;3
Helsinki;RKP;Hannus;Johanna;3,25;2,5;3
Helsinki;RKP;Koponen;Kyra;3;1,75;3
Helsinki;RKP;Lillja;Jan-Gregory;3,5;4;3
Helsinki;RKP;Lönnfors;Fredrik;2,25;2,5;3
Helsinki;RKP;Nyman;Clas-Håkan;2,75;5;3
Helsinki;RKP;Sirviö;Aristarkos;1,75;2,75;3
Helsinki;RKP;Skogberg;Sverker;2,25;2,5;3
Helsinki;RKP;Wikström;Johanna;2,75;2,75;3
Helsinki;RKP;Yilmaz;Yakup;3,75;3,25;3
Helsinki;VAS;Haaja;Ilpo;1;3;3
Helsinki;SDP;Aaltonen;Jaana;1,25;1,25;3
Helsinki;SDP;Björkman;Risto;1;2;3
Helsinki;SDP;Gurhan;Deek;1;3,75;3
Helsinki;SDP;Hytti;Antti;1,5;3,25;3
Helsinki;SDP;Kantola;Anna-Maria;1,25;2,25;3
Helsinki;SDP;Koski;Olli;1,5;3,75;3
Helsinki;SDP;Kuisma;Laura;2;3,5;3
Helsinki;SDP;Mieskoski;Jasna;2,25;1,75;3
Helsinki;SDP;Nöjd;Tuovi;1,5;2,75;3
Helsinki;SDP;Sevander;Tomi;2,5;3,5;3
Helsinki;SDP;Vainikka;Mirka;1,25;2,25;3
Helsinki;SDP;Vihervaara;Anita;1,25;1,75;3
Helsinki;KESK;von Boehm;Teemu;2,75;4,5;3
Helsinki;VIHR;Isak;Abdulkadir;1;2,5;3
Helsinki;VIHR;Jonninen;Jukka;4;2,5;3
Helsinki;VIHR;Kalioujnov-Salminen;Ilia;2;2,75;3
Helsinki;VIHR;Pyhtilä;Matti;2,25;2,5;3
Helsinki;VIHR;Valkama;Elina;1,5;1,5;3
Helsinki;KOK;Andersson;Hennariikka;3,75;3;3
Helsinki;PIR;Keinänen;Tero;2,75;3;3
Helsinki;PIR;Yltiö;Lari;5;2,25;3
Helsinki;SKP;Hämäläinen;Juha;1,5;2,75;3
Helsinki;Edist.;Potka;Ville;5;3,25;3
Helsinki;VAS;Aimonaho;Pekka;1,25;3,25;3
Helsinki;VAS;Kellokangas;Tenho;1,25;3,25;3
Helsinki;VAS;Konttila;Jouni;1,25;3,25;3
Helsinki;VAS;Vürmer;Randy;2;4,25;3
Helsinki;KOK;Enroth;Matti;4;2,5;3,5
Helsinki;KOK;Hakola;Juha;3,5;4;3,5
Helsinki;KOK;Halonen;Mirja;3,75;4,25;3,5
Helsinki;KOK;Harjuhahto-Madetoja;Katrina;3,5;3,25;3,5
Helsinki;KOK;Ivanitskiy;Katja;4;2,5;3,5
Helsinki;KOK;Karhuvaara;Arja;4,5;4,25;3,5
Helsinki;KOK;Kelo;Jarmo;2,25;4;3,5
Helsinki;KOK;Majuri;Pekka;4;3,25;3,5
Helsinki;KOK;Mansikka-aho;Cata;3,75;4,5;3,5
Helsinki;KOK;Pöysti;Essi;2,75;3;3,5
Helsinki;KOK;Saarinen;Eija Terhen;3,75;3,25;3,5
Helsinki;KOK;Sahamies;Miika;3,75;2;3,5
Helsinki;KOK;Saukkonen;Lea;3,25;3;3,5
Helsinki;KOK;Sydänmaa;Johanna;2,5;3,25;3,5
Helsinki;KOK;Tossavainen;Timo;3,75;3,5;3,5
Helsinki;VAS;Kaasinen;Juha;1,75;3;3,5
Helsinki;VAS;Ruusunen;Sanna;1,75;2,75;3,5
Helsinki;VAS;Saarnio;Pekka;1,5;2,75;3,5
Helsinki;VAS;Salmenjoki;Sini;1;1;3,5
Helsinki;KD;Itälehto-Supponen;Marja-Leena;3;3,75;3,5
Helsinki;KD;Soria Ruiz-Ogarrio;Jorge;4,25;4,5;3,5
Helsinki;KD;Pekkarinen;Marko;2;4,5;3,5
Helsinki;KD;Jääskeläinen;Kirsi;2;3,75;3,5
Helsinki;KD;Laakso;Petri;2,5;4,25;3,5
Helsinki;KD;Ebeling;Mika;3;4,5;3,5
Helsinki;KD;Rekimies;Mikko;1,25;4;3,5
Helsinki;KD;Vartiainen;Eijariina (Kuuslahti);2;4,25;3,5
Helsinki;KD;Ruokonen;Saara;2,25;3,75;3,5
Helsinki;SDP;Fedotov;Aleksej;1,75;1,75;3,5
Helsinki;SDP;Humaloja;Timo;1,25;2,5;3,5
Helsinki;SDP;Kurttila;Tuomas;1,5;2,5;3,5
Helsinki;SDP;Lehikoinen;Heidi;1,5;1,75;3,5
Helsinki;SDP;Lehtorinta;Sampsa;1,5;3,75;3,5
Helsinki;SDP;Nehri;Welat;1,75;3,5;3,5
Helsinki;SDP;Oranen;Sanna-Mari;1,75;3,5;3,5
Helsinki;SDP;Paananen;Eija;1,5;3,25;3,5
Helsinki;SDP;Rantanen;Mari;1,5;3,5;3,5
Helsinki;SDP;Seila;Päivi;1;2,5;3,5
Helsinki;SDP;Simojoki;Jaakko;2,5;3,25;3,5
Helsinki;SDP;Taipale;Ilkka;1,5;3;3,5
Helsinki;SDP;Tsanga;Raphaël;3;2,75;3,5
Helsinki;SDP;Varjoniemi;Päivi;1;3,5;3,5
Helsinki;SDP;Väisänen;Seppo;1,75;3,5;3,5
Helsinki;KESK;Kantola;Iikka;3;3,75;3,5
Helsinki;KESK;Karlstedt;Jorma;3;3;3,5
Helsinki;KESK;Korpela;Merja;2,5;2,5;3,5
Helsinki;KESK;Leskinen;Timo;2,5;3;3,5
Helsinki;KESK;Levy;Perttu;3;3,25;3,5
Helsinki;KESK;Markkanen;Hannakaisa;3,25;2;3,5
Helsinki;KESK;Piippo;Aino;2,5;2,75;3,5
Helsinki;KESK;Rauhansalo;Sanna;3;3,5;3,5
Helsinki;KESK;Rissanen;Maija;2;4,75;3,5
Helsinki;KESK;Rosti;Raija;1,75;2;3,5
Helsinki;KESK;Talvitie;Ulla-Britta;2,75;3,5;3,5
Helsinki;PS;Ahva;Toni;1,75;4,5;3,5
Helsinki;PS;Björklund;Jaana;2;3,75;3,5
Helsinki;PS;Eklund;Marika;2;3,25;3,5
Helsinki;PS;Hämäläinen;Heli;2,25;2,25;3,5
Helsinki;PS;Koivula;Ray;2,25;4;3,5
Helsinki;PS;Mäkinen;Mauri;1,75;4,25;3,5
Helsinki;PS;Paasonen;Jari;2;4;3,5
Helsinki;PS;Paussu;Toni;3;4,75;3,5
Helsinki;PS;Raatikainen;Mika;2,5;4,25;3,5
Helsinki;PS;Sormo;Rolf;1,25;3,5;3,5
Helsinki;PS;Suutarinen;Marja-Liisa;2;3,5;3,5
Helsinki;PS;Tampio;Tommi;2;4;3,5
Helsinki;PS;Virtanen;Samuli;4,25;4,75;3,5
Helsinki;PS;Virtanen;Timo;2,25;5;3,5
Helsinki;RKP;Bakieh;Munir;3,25;2,25;3,5
Helsinki;RKP;Hassan;Ahmed;3,75;3,75;3,5
Helsinki;RKP;Månsson;Björn;2;2,5;3,5
Helsinki;RKP;Träskman;Anhild;3;4;3,5
Helsinki;RKP;Wallius-Virkkula;Heidi;3,25;3,75;3,5
Helsinki;VAS;Karisaari;Reijo;1,25;2;3,5
Helsinki;VAS;Leoni;Juha;1,75;2,25;3,5
Helsinki;VAS;Siltala;Marianna;1,5;2;3,5
Helsinki;SDP;Anttila;Maija;2,25;2,5;3,5
Helsinki;SDP;Bergholm;Jorma;1;2,75;3,5
Helsinki;SDP;Haataja;Seija;1;2,25;3,5
Helsinki;SDP;Hyvärinen;Pertti;1,25;3,25;3,5
Helsinki;SDP;Kokko;Sari;1,5;2,75;3,5
Helsinki;SDP;Lehtinen;Ari;2;4,5;3,5
Helsinki;SDP;Lindqvist;Jonna;2,25;2;3,5
