Kaupunki;Puolue;Sukunimi;Etunimi;Vasemmisto;Liberaali;Vihreys
Hyvinkää;KOK;Rajamäki;Tiina;2,78;3;3,53
Hyvinkää;KOK;Sievinen;Auli;3,26;3,3;3,47
Hyvinkää;KOK;Taupila;Janne;2,98;3,98;3,54
Hyvinkää;KOK;Vanhatalo;Tuula;3,54;3,2;3,55
Hyvinkää;KOK;Ventoniemi;Pirjo;3,47;3,3;3,49
Hyvinkää;KOK;Vierimaa;Kari;2,48;3,54;3,49
Hyvinkää;KOK;Hakala;Kalle;3,48;3,7;4,01
Hyvinkää;KOK;Pallonen;Jouni;4,03;3,02;4,03
Hyvinkää;KOK;Pohjanraito;Petra;2,77;2,95;4,03
Hyvinkää;KOK;Poikolainen;Jutta;3,98;3,98;3,99
Hyvinkää;KOK;Puro;Jarno;3,49;4,02;3,96
Hyvinkää;KOK;Purola;Karoliina;3,77;2,49;4,02
Hyvinkää;KOK;Pääkkönen;Vesa;4,53;3,75;4,04
Hyvinkää;KOK;Pöntinen;Jari;3,24;2,78;4,01
Hyvinkää;KOK;Wartiovaara;Timo;2,99;4,25;4,05
Hyvinkää;KOK;Väyrynen;Tanja;3,26;2,79;3,98
Hyvinkää;KOK;Åstedt;Tiia-Maria;2,77;2,71;3,98
Hyvinkää;KOK;Alén;Hannu;3,28;3,77;4,52
Hyvinkää;KOK;Jauhiainen;Signe;4,27;2,26;4,5
Hyvinkää;KOK;Juva;Ulla;2,71;3,29;4,49
Hyvinkää;KOK;Kivistö;Charlotta;3,04;3,29;4,51
Hyvinkää;KOK;Kokko;Annika;4,05;2,96;4,52
Hyvinkää;KOK;Lignell;Hannu;4,51;3,47;4,47
Hyvinkää;KOK;Piilola;Jaana;2,99;2,03;4,53
Hyvinkää;KOK;Pirinen;Risto;2,72;3,96;4,51
Hyvinkää;KOK;Salo;Eelis;4,23;3,52;4,51
Hyvinkää;KOK;Salomaa;Marko;1,49;3,03;4,48
Hyvinkää;KOK;Simonaho;Petri;3,51;2,76;4,45
Hyvinkää;KOK;Virmala;Timo;2,04;4,2;4,51
Hyvinkää;KOK;Östlund;Tom;3,3;4,74;4,48
Hyvinkää;KOK;McLeod Smith;Karel;2,76;3,52;4,53
Hyvinkää;KOK;Koski;Matti;4,03;3,5;5
Hyvinkää;KOK;Kukkonen;Vesa;2,73;3,02;5,03
Hyvinkää;KOK;Kuosmanen;Raija;3,95;3,98;4,98
Hyvinkää;KOK;Tapaila;Tero;3,54;3,24;5,04
Hyvinkää;KTP;Lehikoinen;Janne;1,24;1,5;4,46
Hyvinkää;PS;Mäkinen;Ilkka;1,53;4,23;2
Hyvinkää;PS;Pasanen;Kari;2,78;3,74;2
Hyvinkää;PS;Karhusaari;Timo;2,95;4,72;2,52
Hyvinkää;PS;Mehmet;Ali;1,97;5,05;2,52
Hyvinkää;PS;Hyvärinen;Joonas;3,22;3,77;2,95
Hyvinkää;PS;Jyrkinen;Kyösti;1,98;4,99;2,99
Hyvinkää;PS;Raja-aho;Jesse;2,45;3,98;3,01
Hyvinkää;PS;Salonen;Antti;3,05;3,96;2,95
Hyvinkää;PS;Backlund;Thea;1,79;3,73;3,46
Hyvinkää;PS;Ernits;Iia;2,7;3,71;3,5
Hyvinkää;PS;Riskilä;Timo;1,8;4,2;3,5
Hyvinkää;PS;Toiviainen;Risto;1,46;3,71;3,54
Hyvinkää;PS;Jäske;Heikki;2,51;5;3,98
Hyvinkää;PS;Orre;Taisto;2,76;3,76;4
Hyvinkää;PS;Karhunen;Timo;2,72;3,71;4,45
Hyvinkää;PS;Ruija;Seppo;2,27;4,76;4,5
Hyvinkää;PS;Virkkunen;Veikko;3,52;4,74;4,5
Hyvinkää;PS;Ihalainen;Timo;2,54;4,53;4,96
Hyvinkää;PS;Torvinen;Kari;2,46;2,95;5,02
Hyvinkää;RKP;Sandler;Madeleine;2,75;2,28;3,03
Hyvinkää;RKP;Jusélius;Lars;2,98;3,26;3,48
Hyvinkää;RKP;Hovén-Korpela;Nina;2,97;2,75;3,95
Hyvinkää;RKP;Tanner;Juha;2,24;3,96;4,52
Hyvinkää;RKP;Vanhanen;Marika;2,26;3,97;4,97
Hyvinkää;SDP;Suokas;Marja;1,7;3,04;2,02
Hyvinkää;SDP;Kotala;Maire;2,26;3,8;2,55
Hyvinkää;SDP;Lindfors;Matti;1,29;2,99;2,46
Hyvinkää;SDP;Harjumaaskola;Arto;1,5;3,2;2,96
Hyvinkää;SDP;Helén;Anette;2,3;2,23;2,96
Hyvinkää;SDP;Kivimäki;Tommi;1,73;3,76;3
Hyvinkää;SDP;Kukkola;Jussi;2,22;2,25;2,97
Hyvinkää;SDP;Pahlman;Irma;2,05;2,48;3,02
Hyvinkää;SDP;Sarivaara;Pauli;1,75;3,52;2,99
Hyvinkää;SDP;Tani;Sari;3,02;2,95;2,96
Hyvinkää;SDP;Ahtikari;Markku;1,02;2,7;2,97
Hyvinkää;SDP;Kölhi;Heikki;1,72;3,5;3,54
Hyvinkää;SDP;Piiroinen;Kirsi;1,8;4,28;3,54
Hyvinkää;SDP;Laine;Pekka;2,55;4,02;3,98
Hyvinkää;SDP;Lampinen;Pia;3,21;2,8;3,99
Hyvinkää;SDP;Lanttola;Kaisa;1,22;3,01;4,03
Hyvinkää;SDP;Ollikainen;Ossi;1,46;2,76;4,04
Hyvinkää;SDP;Pekkanen;Lars;1,71;3,2;4,02
Hyvinkää;SDP;Porttinen;Maarit;1,27;2,05;4,04
Hyvinkää;SDP;Urtamo;Kristiina;0,96;3,53;3,96
Hyvinkää;SDP;Akkila;Ida;2,25;2,24;4,51
Hyvinkää;SDP;Korvela;Markku;1,72;2,99;4,54
Hyvinkää;SDP;Lahtinen;Matti;1,98;2,26;4,45
Hyvinkää;SDP;Koskela;Outi;1,05;2,73;4,97
Hyvinkää;SDP;Tuominen;Susanna;1,47;3,74;4,98
Hyvinkää;SKP;Ruokola;Juha;1,29;3,2;3,52
Hyvinkää;SKP;Krivokapic;Milutin;1,05;3,48;4
Hyvinkää;SKP;Tossavainen;Teemu;1,52;3,24;4,55
Hyvinkää;SKP;Laine;Turo;1;1,96;4,54
Hyvinkää;SKP;Ylönen;Iida;1;2,78;4,99
Hyvinkää;VAS;Muistola;Lauri;1,71;2,98;2,5
Hyvinkää;VAS;Haukka-Aho;Pekka;2,25;3,3;2,98
Hyvinkää;VAS;Laine-Tuominen;Nina;1,46;2,01;3,03
Hyvinkää;VAS;Ahtonen;Heikki;2,29;2,96;3,99
Hyvinkää;VAS;Hoviniemi;Jaana;2,72;2,52;4,05
Hyvinkää;VAS;Ihalainen;Jukka;2,51;3,52;3,96
Hyvinkää;VAS;Kanerva;Olavi;1,26;3,76;3,99
Hyvinkää;VAS;Laine;Ina;1,27;2,29;4,03
Hyvinkää;VAS;Aromaa;Juuso;1,52;2,52;4,47
Hyvinkää;VAS;Hämäläinen;Pirjo;1,3;1,7;4,52
Hyvinkää;VAS;Lyytikäinen;Leena;1,27;3,02;4,49
Hyvinkää;VAS;Räsänen;Timo;1,73;2,3;4,46
Hyvinkää;VAS;Turkia;Henri;0,95;2,46;4,54
Hyvinkää;VAS;Pääskyvuori;Päivi;1,04;1,01;4,53
Hyvinkää;VAS;Heimonen;Emma;1,77;1,78;5,04
Hyvinkää;VAS;Eskelinen;Paula;1,02;1,3;4,98
Hyvinkää;VAS;Kouhia;Juhani;1,03;2,48;4,95
Hyvinkää;VAS;Pussinen;Heikki;1,54;3,54;5,01
Hyvinkää;VAS;Putkuri;Jukka;1,45;2,55;5,02
Hyvinkää;VAS;Raunisalo;Riika;0,96;2,77;5,02
Hyvinkää;VAS;Savela;Olli;0,96;2,51;5,02
Hyvinkää;VIHR;Orenius;Marja;2,49;3,51;3,45
Hyvinkää;VIHR;Anttila;Juha;2,25;3,04;3,54
Hyvinkää;VIHR;Kontiainen;Satu;2,8;2,79;3,53
Hyvinkää;VIHR;Palin;Santeri;1,29;2,29;3,45
Hyvinkää;VIHR;Sten;Pami;2,22;2,24;3,96
Hyvinkää;VIHR;Mamia;Hanna;3;2,75;4,03
Hyvinkää;VIHR;Järvinen;Heidi;1,8;2,51;4,53
Hyvinkää;VIHR;Kurkela;Katariina (Kati);1,27;2,51;4,49
Hyvinkää;VIHR;Suuronen;Terhi;1,97;3,7;4,55
Hyvinkää;VIHR;Korpela;Terhi;2,51;2,51;4,49
Hyvinkää;VIHR;Järvimaa;Taru;3,04;2,55;4,55
Hyvinkää;VIHR;Hotti;Jouni;4,23;3,04;4,48
Hyvinkää;VIHR;Morero;Micaela;2,72;3,05;4,54
Hyvinkää;VIHR;Jäske;Jenna;2,49;2,55;4,5
Hyvinkää;VIHR;Korpela;Aki;3,05;2,27;4,97
Hyvinkää;VIHR;Airto;Mikko;2,47;2,79;4,95
Hyvinkää;VIHR;Liljavirta;Riitta;2,21;2,8;5,04
Hyvinkää;VIHR;Gustafsson;Ville;1,74;2,49;4,96
Hyvinkää;VIHR;Kostia;Niko;2,29;2,03;5,05
Hyvinkää;VIHR;Kalliomäki;Soile;1,71;2,25;4,95
Hyvinkää;VIHR;Lustig;Helena;1,73;3,54;5
Hyvinkää;VIHR;Pyrhönen;Outi;1,48;2,25;5
Hyvinkää;VIHR;Luoma;Piia;2,51;2,76;5,05
Hyvinkää;VIHR;Hyyrynen;Auli;1,79;2,46;5,02
Hyvinkää;VIHR;Ala-Paavola;Sinikka;2,3;1,96;5
Hyvinkää;VIHR;Laakso;Marja-Leena (Maiju);3,03;3,98;4,99
Hyvinkää;VIHR;Puranen;Reijo;3,24;2,8;4,97
Hyvinkää;VIHR;Saxlund;Juho;2,24;1,2;5,03
Hyvinkää;VIHR;Arjas;Inari;1,53;3,75;4,99
Inkoo;KD;Grönfors;Jukka;2,24;4,47;2,95
Inkoo;KD;Paloheimo;Ari;2,52;2,48;5,05
Inkoo;KOK;Moilanen;Sara;3,46;3,99;2,98
Inkoo;KOK;Pesonen;Hannu;3,75;3,99;3,03
Inkoo;KOK;Rytkönen;Mika;2,47;3,28;3,01
Inkoo;KOK;Väänänen;Ossi;3,22;3,46;2,96
Inkoo;KOK;Kaskenpalo;Sakari;2,99;3,49;4
Inkoo;KOK;Rödlin;Don;3,49;3,71;4,03
Inkoo;KOK;Turunen;Nanna;1,96;3,27;4,03
Inkoo;KOK;Viljanen;Barbro;2,96;3,01;4,05
Inkoo;KOK;Kainulainen;Juha;2,02;3,22;4,54
Inkoo;KOK;Rautakoura;Marko;2,77;1,99;4,48
Inkoo;KOK;Kotilainen-Ritala;Leena;1,53;1,5;5,05
Inkoo;PS;Ratilainen;Veijo;2,03;4,45;3,02
Inkoo;PS;Ikonen;Joni;3,2;2,74;3,96
Inkoo;RKP;Hellsten;Georg;3,46;2,54;2,02
Inkoo;RKP;Backman;Barbro;3,47;2,26;3
Inkoo;RKP;Carlberg;Mikael;3,55;4,72;3,05
Inkoo;RKP;Lindh;Tiina;2,74;2,55;2,98
Inkoo;RKP;Karlstedt;Kaj;2,8;2,78;3,47
Inkoo;RKP;Sjöblom;Kaj;3,21;3,54;3,52
Inkoo;RKP;Wickström;Henrik;2,3;3,04;3,52
Inkoo;RKP;Unnérus;Hans-Anders;3,04;2,52;3,49
Inkoo;RKP;Elfving;Andreas;2,75;2,74;4,03
Inkoo;RKP;Ehnqvist;Mikko (Mici);2,72;2,8;3,95
Inkoo;RKP;Kawecki;Daniel;1,99;3,25;3,96
Inkoo;RKP;Lemström;Robert;2,75;2,45;4,45
Inkoo;RKP;Nordlund;Deisi;3,55;3,02;4,55
Inkoo;RKP;Henricson;Bengt;1,72;3,28;5,04
Inkoo;RKP;Wallen;Rannvi;1,48;1,78;5,04
Inkoo;SDP;Halve;Turkka;1,99;3,77;2,05
Inkoo;SDP;Kivirinta;Jari;3,5;4,78;2,02
Inkoo;SDP;Viljanen;Carita;2,51;2,04;2,54
Inkoo;SDP;Korhonen;Anitta;3,48;4,28;3,02
Inkoo;SDP;Wikström;Harri (Hati);3,2;2,73;3,46
Inkoo;SDP;Holmström;Niina;1,76;3,52;3,98
Inkoo;SDP;Gustafsson;Soile;1,01;3,54;4,49
Inkoo;SDP;Koivula;Tapani;2,25;2,29;5,03
Inkoo;SDP;Lindblom;Britta;1,78;1,28;4,96
Inkoo;VAS;Rantanen-Niiranen;Silja;1,3;3,78;1,95
Inkoo;VIHR;Fleege;Gustaf;3,28;2,54;3,01
Inkoo;VIHR;Isoaho;Maria;1,51;1,3;4,02
Inkoo;VIHR;Räty;Päivi;2,71;2,23;4,05
Inkoo;VIHR;Uhlenius;Benny;1,79;1,3;4,55
Inkoo;VIHR;Koikkalainen;Lassi;1,24;1,98;5,04
Järvenpää;JP;Kurittu;Jari;2,48;3,2;1,97
Järvenpää;JP;Ulán;Henri;3,96;2,73;1,97
Järvenpää;JP;Virtanen;Ville;2,55;3,49;1,95
Järvenpää;JP;Lehtinen;Eino;4,23;3,98;2,45
Järvenpää;JP;Gilan;Mika;3,5;3,72;2,96
Järvenpää;JP;Seppälä;Matti;1,95;4,25;2,97
Järvenpää;JP;Kekäläinen;Arvi;3,48;3,01;3,04
Järvenpää;JP;Puttonen;Lasse;2,7;4,01;3,49
Järvenpää;JP;Lemmetti;Hannu;1,96;3,54;3,49
Järvenpää;JP;Edry;Tarja;3,03;3,25;3,97
Järvenpää;JP;Repo;Katja;3,27;2,52;4,04
Järvenpää;JP;Saajakari;Helli;2,22;2,72;3,95
Järvenpää;JP;Leimunen;Pirjo;2,29;3,22;4,04
Järvenpää;JP;Holi;Sari;2,52;4,27;3,99
Järvenpää;JP;Kiviharju;Anne;2,47;2,52;4,04
Järvenpää;JP;Tuovila;Arto;2,24;2,47;5,05
Järvenpää;JP;Hyytiäinen;Elisa;1,73;1,96;4,98
Järvenpää;KD;Kaukonen;Jouni;2,28;3,51;2,03
Järvenpää;KD;Karajas-Kaukonen;Annukka;2,76;3,98;2
Järvenpää;KD;Malkki;Kyllikki;2,78;4,21;3,51
Järvenpää;KD;Graeffe;Arne;2,96;4,27;4,03
Järvenpää;KD;Konttinen;Harri;1,98;4,05;3,98
Järvenpää;KD;Kervinen;Heikki;3,47;3,97;3,96
Järvenpää;KD;Tenhunen;Markku;2,26;4,3;4,03
Järvenpää;KD;Ryhänen;Ulla;2,29;3,71;3,99
Järvenpää;KESK;Hallikainen;Pasi;3;5,03;1,98
Järvenpää;KESK;Martikainen;Tapio;3,7;4,27;2,03
Järvenpää;KESK;Kauppinen;Hannu;2,75;4,28;2,49
Järvenpää;KESK;Haapanen;Kari;2,48;2,78;2,97
Järvenpää;KESK;Heikkilä;Antti;2,7;3,75;3,02
Järvenpää;KESK;Lahnalampi;Anssi;3,55;4,73;3,03
Järvenpää;KESK;Terrihauta;Voitto;3,28;4,2;3,02
Järvenpää;KESK;Packalén;Pekka;3,21;2,7;3,45
Järvenpää;KESK;Pyykkönen;Maija-Liisa;3,99;3,7;3,48
Järvenpää;KESK;Suutari;Eero;3,76;3,75;3,52
Järvenpää;KESK;Toivanen;Risto;3,77;2,47;3,52
Järvenpää;KESK;Kahelin;Juhani;1,99;1,3;3,95
Järvenpää;KESK;Lehtinen;Mervi;3,45;3;4,05
Järvenpää;KESK;Palenius;Reima;1,25;2,71;3,96
Järvenpää;KESK;Passi;Tomi;2,99;4,22;3,96
Järvenpää;KESK;Roivainen;Katri;1,99;3,29;3,97
Järvenpää;KESK;Volanen;Risto;2,2;4;4,03
Järvenpää;KESK;Vuorela;Birgitta;3,7;2,54;4,04
Järvenpää;KESK;Vuorela;Miia;2,47;3,22;4,05
Järvenpää;KESK;Anttila;Heli;3,01;3,21;4,54
Järvenpää;KESK;Ikonen;Ritva;2,75;3,72;4,49
Järvenpää;KESK;Vallittu;Jari;2,51;4,01;4,46
Järvenpää;KESK;Hakala;Antti;1,72;1,3;4,98
Järvenpää;KESK;Lappalainen;Esko;2,96;3,8;5,02
Järvenpää;KESK;Reina;Riikka;2,25;1,7;4,97
Järvenpää;KESK;Vimpari;Anna-Mari;3,7;2,27;4,98
Järvenpää;KOK;Kujala;Ilkka;2,53;3,79;1,53
Järvenpää;KOK;Lehtonen;Tero-Pekka;3,79;3,48;1,97
Järvenpää;KOK;Mattlar;Renny;3,04;3,98;2,05
Järvenpää;KOK;Ovaska;Petri;3,5;3,49;1,99
Järvenpää;KOK;Peltosaari;Paavo;3,7;3,28;2,05
Järvenpää;KOK;Uotinen;Olli;4,73;4,01;2,01
Järvenpää;KOK;Heikkilä;Pekka;4,54;3,7;2,53
Järvenpää;KOK;Hämäläinen;Jani;3,78;3,52;2,48
Järvenpää;KOK;Kukkonen;Esa;2;4,02;2,54
Järvenpää;KOK;Pohjanheimo;Marketta;3,55;2,26;2,47
Järvenpää;KOK;Vesala;Antti;4,75;3,2;2,5
Järvenpää;KOK;Kuusisto;Tuija;2,45;3;2,98
Järvenpää;KOK;Lindgren;Kaj;3,02;4,99;3,04
Järvenpää;KOK;Meronen;Hermanni;4;3,76;2,99
Järvenpää;KOK;Piirainen;Jyrki;4,01;2,29;2,98
Järvenpää;KOK;Ruti;Jyrki;4,23;3,75;3,05
Järvenpää;KOK;Saarinen;Laura;1,97;3,05;3,05
Järvenpää;KOK;Fast;Anni;3,22;2,77;3,5
Järvenpää;KOK;Horelli;Juhani;4,76;3,23;3,53
Järvenpää;KOK;Kerttunen;Matti;2,48;4,99;3,5
Järvenpää;KOK;Marttinen;Jonna;3,28;1,72;3,54
Järvenpää;KOK;Wilskman;Kaarina;3,96;3,74;3,54
Järvenpää;KOK;Koskela;Marko;4,21;2,3;3,97
Järvenpää;KOK;Manninen;Anneli;2,97;2,73;4,01
Järvenpää;KOK;Pyy;Markku;3,04;4,01;3,95
Järvenpää;KOK;Rühlmann;Christine;2,95;3,79;4,01
Järvenpää;KOK;Sinkkonen;Johanna;2,55;3,75;3,96
Järvenpää;KOK;Suomilammi;Emmi;3,05;2,77;4,05
Järvenpää;KOK;Toivola;Towo;4,03;3,3;4,03
Järvenpää;KOK;Vuokkovaara;Tarja;4,26;2,55;3,96
Järvenpää;KOK;Willberg;Jere;3,95;2,26;3,96
Järvenpää;KOK;Heikkinen;Pekka A.;2,98;4,03;4,05
Järvenpää;KOK;Alakas;Mehmet;2,96;3,54;4,47
Järvenpää;KOK;Asp;Risto;3,49;3,75;4,45
Järvenpää;KOK;Brännkärr;Christer;3,49;3,49;4,49
Järvenpää;KOK;Huikko;Jukka;3,75;3,77;4,55
Järvenpää;KOK;Larjanne;Marko;3,99;4,28;4,54
Järvenpää;KOK;Perttu;Helinä;3,51;2,24;4,45
Järvenpää;KOK;Hormalainen-Moisio;Minna;2,49;5,04;4,96
Järvenpää;KOK;Riihimäki;Tomi;4,98;2,55;5,02
Järvenpää;Köy;Togluk;Eija;2,24;3,49;4,46
Järvenpää;PS;Jääskeläinen;Risto;2,79;4,52;2,01
Järvenpää;PS;Katila;Ismo;1,98;3,22;2,02
Järvenpää;PS;Siukola;Jaana;2;4,21;1,97
Järvenpää;PS;Taavitsainen;Mikko;2,98;4,8;2,02
Järvenpää;PS;Toivonen;Jarmo;2,49;4,76;2,04
Järvenpää;PS;Hanén;Toni;2,51;4,48;2,47
Järvenpää;PS;Kallio;Kristian;3,22;4,78;3,04
Järvenpää;PS;Niskanen;Juha;2,45;4,52;2,95
Järvenpää;PS;Pellikka;Ari;1,54;2,95;2,95
Järvenpää;PS;Sallinen;Mikko;2,28;4,47;2,99
Järvenpää;PS;Hämäläinen;Manuel;2,23;3,76;3,53
Järvenpää;PS;Mikkanen;Heimo;1,01;4,02;3,52
Järvenpää;PS;Tala;Heikki;2,49;3,72;3,52
Järvenpää;PS;Vainikka;Kristiina;1,71;4,5;3,48
Järvenpää;PS;Wallenius;Jarkko;3,03;4,53;3,53
Järvenpää;PS;Heino;Seppo;3,71;4,26;3,98
Järvenpää;PS;Lehtonen;Keimo;3,02;4,01;4
Järvenpää;PS;Räihä;Pekka;2,99;4,52;4,04
Järvenpää;PS;Kujasalo;Anne;2,21;2,96;4,96
Järvenpää;RKP;Strandberg;Nea;2,54;2,96;3,45
Järvenpää;RKP;Strandberg;Stig;1,96;4,04;5,01
Järvenpää;SDP;Aitta;Reijo;2,48;4,46;2,54
Järvenpää;SDP;Tallgren;Jouni;1,95;2,7;2,54
Järvenpää;SDP;Aalto;Tiina;1,25;2,52;2,95
Järvenpää;SDP;Haaparanta;Satu;2,01;4,03;2,95
Järvenpää;SDP;Kosunen;Tapio;1,54;2,47;2,95
Järvenpää;SDP;Luuk;Pekka;1,77;3,24;3,04
Järvenpää;SDP;Mutka;Anna-Stiina;2,03;3,24;2,98
Järvenpää;SDP;Peltonen;Eemeli;1,27;2,73;2,99
Järvenpää;SDP;Torkkeli;Pasi;2,01;4,99;3
Järvenpää;SDP;Uhlenius;Jani;2,05;2,96;2,96
Järvenpää;SDP;Veirto;Antti;1,25;2,72;3,04
Järvenpää;SDP;Karhu;Ulla-Mari;2,55;2,51;3,5
Järvenpää;SDP;Kettunen;Kari;4,05;3,04;3,49
Järvenpää;SDP;Komulainen;Pirjo;1,77;2,24;3,46
Järvenpää;SDP;Smed;Viljo;2,28;3,97;3,48
Järvenpää;SDP;Suorsa;Jari;2,54;3,46;3,52
Järvenpää;SDP;Takala;Nina;2,2;4,05;3,54
Järvenpää;SDP;Bergholm;Tapio;1,49;3,02;4,05
Järvenpää;SDP;Honkanen;Antti;1,98;3;3,97
Järvenpää;SDP;Kolehmainen;Ari;1,78;2,01;3,96
Järvenpää;SDP;Liikanen;Pentti;1,24;2,97;3,98
Järvenpää;SDP;Lohtander;Minna;1,46;3,45;3,95
Järvenpää;SDP;Tirronen;Pirjo;1,97;2,46;3,99
Järvenpää;SDP;Tuuri;Kaija;2,04;2,27;4
Järvenpää;SDP;Virtanen;Pentti;2,5;3,77;4,01
Järvenpää;SDP;Väyrynen;Katri;1,02;3,3;3,97
Järvenpää;SDP;Asukas;Janne;1,3;4;4,45
Järvenpää;SDP;Fahlström;Seppo;1,76;4,01;4,45
Järvenpää;SDP;Kauranen;Anu;1,7;1,77;4,48
Järvenpää;SDP;Lehto;Risto;1,2;2,98;4,46
Järvenpää;SDP;Setälä;Toivo;3,23;3,95;4,52
Järvenpää;SDP;Tuuri;Pekka;2,03;1,27;4,47
Järvenpää;SDP;Uljas;Lauri;1,49;2,73;4,49
Järvenpää;SDP;Arvola;Pekka;1,23;1,95;5
Järvenpää;SDP;Enqvist;Ari;0,95;2,25;4,95
Järvenpää;SDP;Pelkonen;Marja;1,26;2,75;4,95
Järvenpää;SDP;Pelkonen;Tarina;2,22;1,5;5,03
Järvenpää;SDP;Pelkonen;Tiina;1,25;1,97;5,04
Järvenpää;SDP;Salo;Anniina;1,75;3,21;4,98
Järvenpää;SDP;Tuovinen;Pentti;1,04;1,96;5,05
Järvenpää;SKP;Jantunen;Timo;2;2,72;2,49
Järvenpää;SKP;Kuosmanen;Minna;1,53;2,01;4,54
Järvenpää;SKP;Viitaniemi;Arto;1,26;1,73;5,05
Järvenpää;SKP;Storm;Eira;1,3;2,78;5,04
Järvenpää;VAS;Alapartanen;Jyrki;2,01;2,51;1,5
Järvenpää;VAS;Ruishalme;Pirkka;1,7;2,76;2,05
Järvenpää;VAS;Tolkki;Simo;2,23;2,7;3,04
Järvenpää;VAS;Uusikumpu;Maarit;1,03;2,28;3,99
Järvenpää;VAS;Uusikumpu;Kari;1,22;3,51;4,01
Järvenpää;VAS;Alapartanen;Ari;0,98;2,04;4,05
Järvenpää;VAS;Huttunen;Piritta;1,03;1,74;4,52
Järvenpää;VAS;Sundell;Sakari;1,05;2,05;4,55
Järvenpää;VAS;Asikainen;Mimmi;0,95;2,04;4,55
Järvenpää;VAS;Kaminen;Ossi;1,02;2,29;4,55
Järvenpää;VAS;Harju;Antero;1;1,98;4,53
Järvenpää;VAS;Siltala;Hannu;1,76;2,75;4,46
Järvenpää;VAS;Julkunen;Suvi;1,47;1,99;4,51
Järvenpää;VAS;Lummi;Markus;1,05;2,54;4,96
Järvenpää;VAS;Liimatainen;Heini;1,54;2,28;4,99
Järvenpää;VAS;Komonen;Aimo;1,23;2,26;4,98
Järvenpää;VAS;Hyrske;Oula;1,01;1,79;4,96
Järvenpää;VAS;Pöllä;Mikko;1,26;1,71;4,96
Järvenpää;VIHR;Helmi;Petri;2,05;3,95;2,45
Järvenpää;VIHR;Gonzalez Gutierrez;Jay;2,78;3,29;3,46
Järvenpää;VIHR;Markkanen;Lassi;2,45;2,8;4
Järvenpää;VIHR;Niskanen;Paula;1,75;2,47;4,05
Järvenpää;VIHR;Pyykkönen;Nina;2,55;2,2;4,48
Järvenpää;VIHR;Rintala;Marianne;1,25;1,71;4,53
Järvenpää;VIHR;Kaukiainen;Ari;1,51;1,8;4,49
Järvenpää;VIHR;Tiusanen;Taru;2,21;2,54;4,5
Järvenpää;VIHR;Naala;Pauliina;2,28;2,24;4,47
Järvenpää;VIHR;Saarikorpi;Kaisa;2,21;1,8;5,01
Järvenpää;VIHR;Pursiainen;Terho;2,26;2,24;5,04
Järvenpää;VIHR;Hänninen;Salla;1,48;1,76;4,96
Järvenpää;VIHR;Vähäsarja;Ossi;1,53;2,05;4,97
Järvenpää;VIHR;Lindström;Hannele;2,3;1,96;4,95
Järvenpää;VIHR;Cavén-Pöysä;Outi;2,25;1,79;4,99
Järvenpää;VIHR;Kinanen;Jukka;1,73;3,01;5,04
Järvenpää;VIHR;Salovaara;Risto;3,21;2,05;4,98
Järvenpää;VIHR;Bulut;Emil;2,25;1,46;5
Järvenpää;VIHR;McGlynn;Susanna;1,73;3,03;4,99
Järvenpää;VIHR;Kakko;Katri;2,3;1,73;4,96
Järvenpää;VIHR;Kylander;Ville;2,03;2,5;5,05
Järvenpää;VIHR;Vesterinen;Mikko;2,21;1,97;5,04
Järvenpää;VIHR;Toivio-Kaasinen;Marja;2;2,48;4,98
Järvenpää;VIHR;Joenpelto;Johannes;1,03;2,24;5,02
Järvenpää;VIHR;Tennosmaa;Tiina;1,54;2,24;5
Järvenpää;VIHR;Rinta-Pollari;Heta;1,72;2,47;5,03
Järvenpää;VIHR;Pyykkö;Tiia;1,52;2,52;5,02
Järvenpää;VIHR;Paloheimo;Irja;1,97;1,98;5,02
Järvenpää;VIHR;Hannulabacka;Kai;2,5;1,55;4,96
Järvenpää;VIHR;Peltonen;Tuula;1,71;2,7;5
Järvenpää;VIHR;Loikkanen;Hilppa;1,99;2,47;5,01
Karkkila;KESK;Sundström;Mia;2,24;3,95;3,04
Karkkila;KESK;Velin;Antti;2,2;4,29;2,96
Karkkila;KESK;Rantala;Klaus;2,03;4,04;3,46
Karkkila;KESK;Velin;Raino;2,5;3,04;3,53
Karkkila;KESK;Nissinen;Erkki;2,51;3,5;4
Karkkila;KOK;Salonen;Rauno;3,53;4;2,05
Karkkila;KOK;Reikko;Tony;3,28;3,47;3,04
Karkkila;KOK;Palenius;Timo;3,54;2,51;3,03
Karkkila;KOK;Paukkunen;Juha-Pekka;2,29;4,22;3
Karkkila;KOK;Wesa;Kaj;3,76;2,5;2,95
Karkkila;KOK;Ojanen;Mikko;4,74;4,27;3,97
Karkkila;KOK;Salapuro;Paula;3,23;2,22;3,97
Karkkila;KOK;Toropainen;Helena;3,45;3,7;4,03
Karkkila;KOK;Sarva;Martti;2,96;3,98;4,05
Karkkila;KOK;Koivuharju;Suvi;2,98;2,96;4,03
Karkkila;KOK;Arvila;Olli-Pekka;3,03;3,5;4,05
Karkkila;KOK;Laine;Kari;2,77;3,51;5,04
Karkkila;PS;Elberg;Enrico;2,95;4,3;2
Karkkila;PS;Kivistö;Ilkka;2,03;3,97;2,96
Karkkila;PS;Lehtinen;Erkki;2,48;3,26;3,04
Karkkila;PS;Salo;Minna;2,28;3,23;3
